filename,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre-featuretime,vars-clauses-ratio,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-min,VCG-CLAUSE-max,VCG-CLAUSE-entropy,UNARY,BINARY+,TRINARY+,Basic-featuretime,VCG-VAR-mean,VCG-VAR-coeff-variation,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-stdev,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-entropy,HORNY-VAR-mean,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,VG-max,KLB-featuretime,CG-mean,CG-coeff-variation,CG-min,CG-max,CG-entropy,cluster-coeff-mean,cluster-coeff-coeff-variation,cluster-coeff-min,cluster-coeff-max,cluster-coeff-entropy,CG-featuretime,DIAMETER-mean,DIAMETER-coeff-variation,DIAMETER-min,DIAMETER-max,DIAMETER-entropy,DIAMETER-featuretime,cl-num-mean,cl-num-coeff-variation,cl-num-min,cl-num-max,cl-num-q90,cl-num-q10,cl-num-q75,cl-num-q25,cl-num-q50,cl-size-mean,cl-size-coeff-variation,cl-size-min,cl-size-max,cl-size-q90,cl-size-q10,cl-size-q75,cl-size-q25,cl-size-q50,cl-featuretime,SP-bias-mean,SP-bias-coeff-variation,SP-bias-min,SP-bias-max,SP-bias-q90,SP-bias-q10,SP-bias-q75,SP-bias-q25,SP-bias-q50,SP-unconstraint-mean,SP-unconstraint-coeff-variation,SP-unconstraint-min,SP-unconstraint-max,SP-unconstraint-q90,SP-unconstraint-q10,SP-unconstraint-q75,SP-unconstraint-q25,SP-unconstraint-q50,sp-featuretime,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q.10,saps_FirstLocalMinStep_Q.90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,ls-saps-featuretime,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q.10,gsat_FirstLocalMinStep_Q.90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,ls-gsat-featuretime,lobjois-mean-depth-over-vars,lobjois-log-num-nodes-over-vars,lobjois-featuretime
132,1339,5350,1339,5350,0,0,0,0.250280374,0.468847352,0.644667928,0,1,0.747971901,0.002188549,0.086797708,0.001493652,0.002240478,0.252428533,0,0.06953271,1,0,0.002188549,1.630237866,0.000934579,0.031401869,1.136950462,0.009868664,0.031099796,0,0.2,0.390549338,0.000681357,1.547750408,0.000186916,0.011962617,1.096761242,0.32728972,0.001082409,1.593311272,0.000373832,0.015700935,0,0.011124395,0.508818194,0.001121495,0.024485981,3.146209689,0.152365788,0.893560579,0.041144902,0.666666667,2.352559879,1.12,11.68908819,0.147819339,8,15,1.884339742,0.14,3724.764706,0.086586294,2941,4144,4111,3246,3963,3511,3828,42.65347314,0.150977305,31.558639,55.85897436,54.91880886,32.50182863,45.95213205,38.18114497,42.21493671,4.99,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,50.8984,0.293931,214.333,0.0428831,214,202,226,0.428451,0.223267,0.722822,0.0339466,2.44,52.8662,0.173882,214.088,0.0437805,214,202,226,0.166955,0.297095,0.723564,0.029483,3.3,0.294053453,0.844392812,2
133,4979,8769,4975,8769,0.00080402,0,0,0.567339491,0.694705329,0.536438687,0,1,1.070450781,0.000441368,0.568378804,0.000201005,0.00361809,1.287289047,0.392291025,0.551260121,0.88482153,0,0.000441631,2.412334817,0.000114038,0.057361159,1.39640947,0.71600894,0.43894055,0,1,1.043493155,0.000239088,1.697064993,0,0.020754932,1.166157893,0.696772722,0.000328235,2.297640495,0,0.031930665,0.06,0.003001429,2.257961014,0,0.033527198,3.070359754,0.155479797,1.144431984,0,1,2.994899554,1.81,3.815038199,1.167432063,1,13,1.152558306,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,35.3333,2.6542,1984.39,0.0643244,1989,1949,2038,0.647035,0.158605,0.945457,0.10939,2.21,52.9796,0.152308,1989.03,0.015157,1989,1952,2029,0.232843,0.312885,0.948076,0.00528097,3.16,0.002294664,0.804403962,0.62
134,98746,52695,4013,52695,23.60652878,0,0.05,0.076155233,0.406135522,0.979897926,0,1,2.15330384,0.001714212,1.45213676,0.00024919,0.016197359,1.897835965,0.00258089,0.50198311,0.64916975,0.01,0.001335568,2.367918437,0.000094886,0.013189107,2.75354198,0.77478166,0.299047742,0,0.951219512,2.412974482,0.000459668,0.498662043,0.000037954,0.000759085,2.806017362,0.485643799,0.000825716,1.221050035,0.000037954,0.004326786,0.9,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,6.930420712,0.101931648,6,9,1.0532347,10.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,1,1.1547,1675.6,0.0235519,1664.5,1630,1725,0.983084,0.691656,0.985829,0.00283647,2.04,96.6304,0.140196,1626.04,0.151829,1660,1615,1697,0.189656,3.6987,0.996964,0.00362214,2.59,0.0031913,0.01577373,2
136,3553,5348,3541,5348,0.003388873,0,0,0.662116679,0.836655966,0.378824816,0,1,0.864894071,0.000577222,1.074194529,0.000282406,0.006212934,1.265832828,0.484854151,0.7868362,0.908376963,0,0.000577595,1.824431425,0.000186986,0.006731488,1.2037072,0.783659887,0.400170349,0,1,0.899804476,0.000381125,1.626451614,0,0.004113687,0.980003917,0.864809274,0.000923484,2.013182596,0,0.011780105,0.03,0.001838111,2.397237583,0,0.059087509,2.466989379,0.172616344,1.32249515,0,1,2.586943112,0.19,2.297175141,1.016794787,1,9,1.07418292,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0.0340502,9.17413,1419.5,0.018651,1417.5,1383,1454,1.0108,0.0685644,0.981974,0.00299253,2.19,9.71622,0.289959,1419.79,0.0191886,1420,1386,1454,0.421179,0.309485,0.987344,0.00294311,3.2,0.003392729,0.888580728,0.47
137,1548,1869,968,1869,0.599173554,0,0,0.517924024,0.330479757,0.866028641,0,1,1.285348086,0.003752504,0.143027227,0.001033058,0.004132231,0.719371085,0.000535045,0.017656501,0.349384698,0,0.004877387,0.883763188,0.001070091,0.012841091,1.467613436,0.015289997,0.045203992,0,0.25,0.507849395,0.001613766,0.922065609,0,0.004280364,1.665404722,0.343499197,0.003723352,0.719696653,0.001070091,0.009630819,0,0.012001737,0.213057563,0.002140182,0.01658641,2.872634567,0.406342485,0.143393251,0.28042328,1,2.969726272,0.07,24.2016546,0.164666204,18,35,2.683814241,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0.00387083,95.0894,96.1514,0.064346,96,88,104,0.859976,0.1228,0.860337,0.0297234,2.27,5.92292,0.427833,96.0923,0.0632825,96,88,104,0.0869493,0.506502,0.894205,0.0309732,3.83,0.114822459,0.397793192,2
138,148878,90029,8370,90029,16.78709677,0,0.05,0.092970043,0.433117237,0.750834771,0,1,2.099426323,0.000539253,0.900158262,0.000119474,0.003703704,1.917361586,0.002110431,0.261115863,0.483655267,0.01,0.000389125,0.870707288,0.000022215,0.001555054,2.686650284,0.788346983,0.288942042,0,0.951219512,2.330219132,0.000280054,0.444621406,0.000022215,0.000444301,2.567625783,0.389729976,0.000353957,0.57448729,0.000011108,0.00094414,2.99,-1,0,-1,0,-512,-1,0,-1,0,0,20.01,9.414634146,0.122564874,7,11,1.498125889,10.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,1.14286,0.787268,3167.71,0.0197286,3164,3096,3246,0.599769,0.296447,0.962533,0.00250051,2.07,333.586,0.0546536,3149.93,0.0122887,3154,3091,3188,0.143195,1.4751,0.994395,0.0017277,2.48,0.002359065,0.012804394,2
140,1960,3148,1956,3148,0.00204499,0,0,0.621346887,0.792036436,0.432799508,0,1,0.96319882,0.001105158,0.876712428,0.000511247,0.011247444,1.358686806,0.430114358,0.680114358,0.878970775,0,0.001106772,1.442350481,0.000317662,0.008576874,1.328025912,0.739411088,0.425625217,0,1,1.04102438,0.000657131,1.318193417,0,0.006670902,1.087957627,0.790025413,0.001535909,1.786812996,0,0.015247776,0.01,0.002593769,1.475430385,0,0.045743329,2.499919936,0.201538301,1.076498766,0,1,2.7684705,0.04,2.740153453,1.019597994,1,10,1.199229761,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0.124594,10.8572,768.576,0.0363093,768,745,795,0.914697,0.0878785,0.969522,0.0050449,2.31,8.43236,0.295903,769.148,0.0250453,769,744,794,0.437785,0.313572,0.977905,0.00489084,3.47,0.005959983,0.893432309,0.32
141,900,71975,900,71975,0,0,0.01,0.012504342,1,0,1,1,0,0.00223519,0.284105996,0.002222222,0.033333333,0.003660716,0,0.999583189,0.999583189,0.01,0.00223519,0.235818034,0.00086141,0.003723515,4.879809907,0.986655198,0.004124524,0.967741935,0.992537313,0.643319342,0.002221296,0.237293024,0.000847516,0.003709621,4.879809907,0.999583189,0.002221296,0.237293024,0.000847516,0.003709621,0.01,-1,0,-1,0,-512,-1,0,-1,0,0,20.21,3.338153504,0.141719392,3,4,0.639803104,1.75,293.6666667,0.377404777,145,411,411,145,411,145,325,51.78838734,0.028356544,49.71724138,52.95692308,52.95692308,49.71724138,52.95692308,49.71724138,52.69099757,0.07,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,7.20939,11.7859,430.802,0.0567745,431,412,450,35.6148,0.10764,0.999875,0.00422672,2.08,38.0692,21.1227,429.849,0.0556414,430,410,450,33.7926,0.175725,0.997884,0.0427569,2.12,0.776297678,0.937819685,2
142,190,1526,190,1526,0,0,0,0.124508519,0.501965924,0.996075851,0,1,0.693139451,0.02099055,0.047074609,0.005263158,0.021052632,0.025701221,0.003931848,0.003931848,0.003931848,0,0.02099055,0.005459496,0.020969856,0.021625164,0.140188618,0.000956938,0.005299282,0,0.03030303,0.140188618,0.005263158,0.021773588,0.005242464,0.005897772,0.140188618,0.252948886,0.010919501,0.054106413,0.008519004,0.011140236,0,0.029362608,0.044317627,0.010484928,0.031454784,0.423487514,0.416918644,0.039862136,0.390306122,0.588235294,0.718176203,0.17,4.492063492,0.111293398,4,5,0.693021199,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,9.1846,0.331029,35.5643,0.115101,36,30,41,1.11512,0.235207,0.838966,0.0621681,1.11,9.5945,0.270205,35.655,0.116374,36,30,41,0.743466,0.397811,0.842884,0.0588683,1.48,0.197308578,0.494566472,2
143,4585,5542,3830,5542,0.197127937,0,0,0.69108625,0.777011199,0.396223972,0,1,0.988845925,0.000698299,1.182566086,0.000261097,0.004960836,1.234354963,0.463009744,0.543846987,0.924936846,0,0.000700885,2.951368948,0.00018044,0.057740888,1.024124587,0.753341927,0.379649836,0,1,1.049772221,0.000283148,2.249610714,0.00018044,0.017322266,0.643305761,0.665102851,0.000933327,4.039454467,0,0.146156622,0.04,0.006621136,1.925532981,0,0.071815229,2.131971168,0.137782681,1.399605457,0,0.6,2.053351069,2.12,2.104699739,0.759125562,1,5,0.849494879,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0.60989,23.3666,1459.7,0.046634,1461,1430,1496,1.08645,0.0224275,0.988271,0.0115194,2.07,1.53253,23.6068,1464.05,0.0304246,1465,1431,1499,0.364107,0.471898,0.992707,0.175521,3.42,0.000858575,0.633833659,0.41
144,125297,155200,109160,155200,0.147828875,0,0.06,0.703350515,0.763925127,0.450595909,0,1,0.97438146,0.000016157,0.623257617,0.000009161,0.000128252,1.031509897,0.632815722,0.694710052,0.922326031,0.02,0.000016365,2.383532181,0.000006443,0.002525773,0.619240979,0.904507715,0.283971858,0,1,0.552242566,0.000010597,1.810000276,0,0.001604381,0.567322664,0.815212629,0.00000676,3.94573309,0,0.001385309,29.59,0.000079223,2.446535356,0,0.004033505,2.110200268,0.060111633,1.701634194,0,0.721674877,1.950335549,9.09,2.449034924,1.713489779,1,18,0.548096199,10.01,1000.068966,0.18080787,681,1430,1336,785,1043,876,981,19.81303972,0.159743262,13.63013699,25.20718816,23.51911935,14.37707006,21.79370885,18.09470305,20.65892291,4.99,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,43136,0,0,0,0,0,0,1.3444,0,4.15091,0,2.03,1817.62,1.28482,44953.9,0.404077,51392.5,0,51509,0.622722,0.294667,1.00791,0.0588532,2.16,0.000025049,0.001996081,2
148,100,300,100,300,0,0,0,0.333333333,0.482222222,0.575778744,0.333333333,1,0.531094591,0.03,0,0.03,0.03,0,0,0,1,0,0.03,0.358666942,0.01,0.063333333,2.481198762,0.407710566,0.281254653,0,1,2.998811258,0.0144,0.499571147,0,0.033333333,2.11681094,0.48,0.0546,0.331337079,0.02,0.11,0,0.039844444,0.327636908,0.006666667,0.073333333,2.744293103,0.195374032,0.352136,0.095238095,0.666666667,2.947045304,0,3.95959596,0.049728543,3,4,0.169226091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0.0326,6.11509,19.6989,0.1571,20,16,24,1.60427,0.185881,0.955348,0.0418994,0.25,0.0598,4.25126,19.7466,0.157969,20,16,24,1.2994,0.382682,0.955875,0.0422664,0.26,0.786717,0.990536836,1.73
150,80,224,80,224,0,0,0,0.357142857,0.494047619,0.57718263,0.333333333,1,0.552311798,0.0375,0,0.0375,0.0375,0,0,0,1,0,0.0375,0.058321184,0.035714286,0.040178571,0.673011667,0.352083333,0.233926783,0,1,1.980816761,0.016071429,0.476289672,0,0.040178571,1.902099231,0.428571429,0.068080357,0.072946215,0.053571429,0.080357143,0,0.045679209,0.204620596,0.022321429,0.075892857,2.137943574,0.207945616,0.213381222,0.125,0.380952381,2.632217242,0,3.898734177,0.07737906,3,4,0.327855402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0.0237,7.34969,15.9802,0.169449,16,13,20,1.53132,0.183734,0.956539,0.0451836,0.19,0.0237,6.44626,15.992,0.172299,16,12,20,1.33549,0.329845,0.955757,0.046376,0.18,0.849881667,0.991206445,1.4
151,5137,8948,5102,8948,0.006860055,0,0,0.570183281,0.69471918,0.541184007,0,1,1.059389832,0.000433666,0.581139226,0.000196002,0.003528028,1.292295131,0.387460885,0.547273134,0.882208315,0,0.000435492,2.390871877,0.000111757,0.055878409,1.417767488,0.708551037,0.442270541,0,1,1.052995264,0.00023013,1.695783855,0,0.020339741,1.159298174,0.689092535,0.0003431,2.186692205,0,0.030844882,0.06,0.002921489,2.222395439,0,0.032409477,3.07034517,0.161939467,1.144661508,0,1,3.02115328,1.78,3.843952166,1.159124328,1,13,1.207525862,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,36.0637,3.27633,2006.04,0.0652257,2015,1971,2050,0.626572,0.202994,0.950868,0.211852,2.21,56.7042,0.132798,2013.05,0.015337,2015,1973,2049,0.211091,0.300483,0.948786,0.00489552,3.19,0.002202394,0.711724221,0.64
153,90,270,90,270,0,0,0,0.333333333,0.511111111,0.576804311,0.333333333,1,0.579915171,0.033333333,0,0.033333333,0.033333333,0,0,0,1,0,0.033333333,0.345458483,0.003703704,0.07037037,2.423512364,0.457986723,0.249382507,0,1,2.806714941,0.019012346,0.495552832,0,0.048148148,2.289654371,0.57037037,0.059670782,0.316956394,0.007407407,0.107407407,0,0.042688615,0.339954854,0.007407407,0.085185185,2.728354553,0.206816592,0.393425712,0.086956522,0.666666667,3.024034775,0,3.921348315,0.068648416,3,4,0.275463905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0.0219,7.36605,17.76,0.165163,18,14,21,1.66917,0.178183,0.962319,0.0392416,0.22,0.0306,5.81541,17.6676,0.166547,18,14,21,1.43201,0.344236,0.963061,0.0383828,0.23,0.833103333,0.991831893,1.61
155,90,234,90,234,0,0,0,0.384615385,0.467236467,0.571644309,0.333333333,1,0.50158501,0.033333333,0,0.033333333,0.033333333,0,0,0,1,0,0.033333333,0.331685605,0.004273504,0.05982906,2.301669488,0.397233384,0.279023584,0,1,2.834724531,0.014814815,0.518161292,0,0.038461538,1.850222849,0.444444444,0.060683761,0.307896759,0.008547009,0.111111111,0,0.043575133,0.309265655,0.008547009,0.085470085,2.516687556,0.222382169,0.364737291,0.10952381,0.666666667,2.895028894,0,4.011235955,0.045684892,3,5,0.16885927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0.042,5.0418,16.6579,0.168801,17,13,20,1.51493,0.189704,0.956579,0.0436722,0.2,0.0676,3.84721,16.6566,0.168652,17,13,20,1.2775,0.374991,0.958164,0.0427355,0.21,0.815941852,0.990949147,1.46
157,900,71707,900,71707,0,0,0.01,0.012551076,1,0,1,1,0,0.002235238,0.284630021,0.002222222,0.033333333,0.003672837,0,0.999581631,0.999581631,0.01,0.002235238,0.223968465,0.001143542,0.003723486,4.854744672,0.986816603,0.003291784,0.975609756,0.992509363,0.605561499,0.002221293,0.225374576,0.001129597,0.00370954,4.854744672,0.999581631,0.002238244,0.228911146,0.001129597,0.00380716,0.01,-1,0,-1,0,-512,-1,0,-1,0,0,20.45,3.293659622,0.13827715,3,4,0.605396007,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,9.41638,15.3491,427.39,0.055065,428,409,447,35.4429,0.112677,1.00007,0.00989585,2.11,3.59606,0.307746,429.553,0.0338123,430,411,448,33.7798,0.166079,0.999676,0,2.09,0.770626102,0.956692694,2
158,4431,5140,4053,5140,0.093264249,0,0,0.788521401,0.797254999,0.437900867,0,1,1.028831382,0.000431347,0.807128758,0.000246731,0.002714039,1.059948261,0.712840467,0.774513619,0.867509728,0,0.000382617,2.36755541,0.000194553,0.024124514,0.456838453,0.943344047,0.213702889,0,1,0.433344474,0.000268371,1.421985255,0,0.008754864,0.411232759,0.860116732,0.000194053,4.239403356,0,0.009338521,0.04,0.002091402,2.033591368,0,0.029571984,1.783531964,0.069671428,1.989219175,0,0.666666667,1.689451807,0.19,1.772704837,1.351661313,1,11,0.457715705,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,5.48108,19.2354,1891.51,0.0543715,1898,1859,1932,1.00056,0.0571616,0.988994,0.0521657,2.13,3.09171,4.54847,1896.03,0.0284723,1897,1858,1936,0.462155,0.315278,0.993288,0.0102751,3.8,0.000631543,0.844533362,0.3
159,137363,82046,7770,82046,16.67863578,0,0.05,0.094702972,0.435405195,0.758063246,0,1,2.101172012,0.000582644,0.928909559,0.0001287,0.003989704,1.919518175,0.002023255,0.272335032,0.496538527,0.01,0.000426986,0.870707288,0.000024377,0.00170636,2.686650284,0.788346983,0.288942042,0,0.951219512,2.330219132,0.000307303,0.444621406,0.000024377,0.000487531,2.567625783,0.401031129,0.000388397,0.57448729,0.000012188,0.001036004,2.34,-1,0,-1,0,-512,-1,0,-1,0,0,20.04,9.488801054,0.120461435,7,11,1.485763829,10.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,2.57143,0.587945,2909.29,0.00668492,2903,2889,2923,0.626533,0.417566,0.961849,0.00260996,2.07,301.121,0.0600341,2920.09,0.0131012,2915,2873,2968,0.114539,0.996355,0.994371,0.00178172,2.63,0.002439344,0.013134142,2
160,101553,118511,88089,118511,0.152845418,0,0.05,0.74329809,0.797670949,0.412162673,0,1,0.888122789,0.000018955,0.6776986,0.000011352,0.000295156,0.94806012,0.682704559,0.734269393,0.931525344,0.01,0.000019126,2.488357448,0.000008438,0.002818304,0.525256555,0.923737795,0.255719265,0,1,0.476039602,0.000012927,1.795133573,0.000008438,0.001712921,0.478651856,0.839137295,0.000007434,4.368351155,0,0.001603227,19.04,0.000093781,2.4888911,0,0.004219018,1.926754741,0.051883296,1.823861543,0,0.721674877,1.732318514,5.72,2.167868321,1.812539456,1,19,0.450597308,10.01,1049.764706,0.206589011,728,1584,1435,776,1119,941,1003,17.95732851,0.298463074,10.34723788,28.56,25.88573232,11.62743091,21.59910714,13.93654524,15.59322034,2.38,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,22794,0,0,0,0,0,0,1.11841,0,2.02959,0,2.04,1074.86,1.56642,38927.6,0.287845,41940,41580,42050,0.494513,0.33174,1.00252,0.0510983,2.31,0.000103863,0.798437155,2
161,3609,9553,3597,9553,0.003336113,0,0,0.376530933,0.536236435,0.765556185,0,1,1.067441582,0.000686715,0.205426146,0.000278009,0.000834028,0.716231531,0.004187166,0.525698733,1,0,0.000687291,0.788968753,0.000104679,0.01120067,1.725568639,0.119263563,0.092618707,0,1,1.352198183,0.000356318,0.731476324,0.000104679,0.008374333,1.666120521,0.603684706,0.000479743,0.656667061,0,0.008269654,0.03,0.001168137,0.879029565,0,0.007746258,2.657618649,0.329906711,0.458089758,0,1,2.949060534,0.12,46.80005562,0.223704767,1,68,3.534039835,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,12.4632,6.8588,805.894,0.0537142,808,780,834,0.547094,0.143749,0.799389,0.0484238,2.25,89.3878,0.14841,807.81,0.0264266,808,781,836,0.166865,0.394629,0.839089,0.0145345,3.31,0.296045579,0.92743549,2
163,162417,190836,140934,190836,0.152433054,0,0.07,0.738508458,0.788828806,0.424036307,0,1,0.884905631,0.00001184,0.648151964,0.000007096,0.00014191,0.944670054,0.672897147,0.728971473,0.943459305,0.02,0.00001192,2.615711107,0.00000524,0.002971138,0.548093144,0.91649729,0.2672054,0,1,0.495820574,0.000008088,2.059744938,0.00000524,0.001896917,0.508748803,0.836377832,0.000004781,4.464212188,0,0.001640152,48.94,0.000065218,3.305450578,0,0.004365005,1.936097474,0.052026051,1.75742278,0,0.583333333,1.749630247,16.68,2.377768057,1.841857551,1,21,0.510036756,10.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,58025,0,0,0,0,0,0,1.34974,0,4.91136,0,2.05,8438.5,2.40079,58404,0.40408,66751.5,0,66900,0.796729,0.291391,1.50103,0.961134,2.14,0.000019237,0.010259715,2
164,2360,3803,2356,3803,0.001697793,0,0,0.619510912,0.824250567,0.38511097,0,1,0.867199313,0.000881933,0.952905496,0.000424448,0.008488964,1.296946047,0.447015514,0.724691033,0.928477518,0,0.000882985,1.586839829,0.00026295,0.007362608,1.256940017,0.765119877,0.412023497,0,1,0.955756101,0.000574645,1.434139479,0,0.005259006,1.065300164,0.835919011,0.001181935,2.044844892,0,0.013673416,0.01,0.002337167,1.985826786,0,0.059163818,2.489265599,0.17168798,1.174239506,0,1,2.711084226,0.09,2.637791932,1.062609699,1,10,1.09339908,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0.616451,25.5074,958.983,0.0382232,961,931,988,0.940338,0.0833687,0.973488,0.0262397,2.21,8.62082,0.979496,958.552,0.0298935,959,930,987,0.438471,0.307021,0.97961,0.0116137,3.73,0.004796709,0.814037002,0.36
165,6272,18731,6241,18731,0.004967153,0,0.01,0.333190967,0.649920809,0.648557897,0,1,0.975632382,0.000384867,0.204484803,0.000160231,0.000480692,0.677486031,0.000427099,0.597618921,1,0,0.000385421,1.829428651,0.000053387,0.052319684,1.288682846,0.141213514,0.058510805,0,1,1.143599621,0.000230701,2.174822633,0.000053387,0.038065239,1.463633517,0.679408467,0.000290416,1.81108877,0,0.038652501,0.09,0.001910438,3.02760721,0,0.026426779,2.737231469,0.290966348,0.47822698,0,1,2.857452222,9.43,27.45705128,0.448062719,1,41,2.771230781,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,158.88,0.311682,1369.75,0.0198484,1372,1337,1404,0.45253,0.281938,0.805703,0.0174682,2.18,172.583,0.0984919,1366.18,0.0183347,1366,1331,1400,0.108418,0.36473,0.807514,0.00935155,3.22,0.138749275,0.583593266,2
166,165,1174,165,1174,0,0,0,0.140545145,0.634582624,0.749491467,0,1,0.754245052,0.021475401,0.351889251,0.006060606,0.036363636,1.422100279,0.01362862,0.287052811,0.403747871,0,0.021475401,0.464788487,0.000851789,0.036626917,2.941055572,0.179937167,0.27533295,0,1,2.751022525,0.00771256,0.398714487,0.000851789,0.011073254,1.851733626,0.487223169,0.021351505,0.370039867,0,0.029812606,0,0.034563469,0.474661279,0,0.069846678,3.88478717,0.310030476,0.461870342,0,0.604395604,3.355030966,0.13,3.709090909,0.239344228,1,4,0.318373237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,4.1341,0.48962,44.4716,0.109376,44,38,51,1.92882,0.219046,0.94044,0.0277984,0.99,4.8491,0.38833,44.5167,0.107949,45,38,51,1.57001,0.360795,0.945817,0.0257465,1.24,0.24050303,0.712334447,1.72
